ID,probability
TEST_00161,0.4874029682168771
TEST_00162,0.32015198549793245
TEST_00163,0.001424617247242041
TEST_00164,0.5601232205556084
TEST_00165,0.22702876959630808
TEST_00166,0.3499591484587958
TEST_00167,0.20423253797882782
TEST_00168,0.36303074194145757
TEST_00169,0.194866046649322
TEST_00170,0.21261316791078674
TEST_00171,0.26215076925259195
TEST_00172,0.24098622275842785
TEST_00173,0.2787741994981124
TEST_00174,0.12177519114345903
TEST_00175,0.2666348652404273
TEST_00176,0.42536866395449624
TEST_00177,0.18671937836897728
TEST_00178,0.32051017792042313
TEST_00179,0.34219631925975796
TEST_00180,0.3754986016293945
TEST_00181,0.47714359932458866
TEST_00182,0.166088103994573
TEST_00183,0.5573159351966577
TEST_00184,0.12929165144830274
TEST_00185,0.19580218691501985
TEST_00186,0.3654417073248292
TEST_00187,0.2619339229975003
TEST_00188,0.2902873922055494
TEST_00189,0.2608682466144293
TEST_00190,0.47843339787603173
TEST_00191,0.23603042701955576
TEST_00192,0.2845446750828576
TEST_00193,0.05005761687563576
TEST_00194,0.6830980719097272
TEST_00195,0.39722443482459835
TEST_00196,0.4445066863510324
TEST_00197,0.25312445971690417
TEST_00198,0.24772966569487798
TEST_00199,0.33082027802022673
TEST_00200,0.4007803659779287
TEST_00201,0.48485801892821345
TEST_00202,0.26760811700439474
TEST_00203,0.31792737628494194
TEST_00204,0.0007612033763212234
TEST_00205,0.06653371815050826
TEST_00206,0.0013920652155275817
TEST_00207,0.2788794861108627
TEST_00208,0.22592359842921525
TEST_00209,0.2892298519265047
TEST_00210,0.43421315319840126
TEST_00211,0.12765278672886882
TEST_00212,0.1679691947567314
TEST_00213,0.12433378184668459
TEST_00214,0.33380347175790914
TEST_00215,0.25866847840985596
TEST_00216,0.34615731406748923
TEST_00217,0.29781584255955657
TEST_00218,0.5343554498584973
TEST_00219,0.21120129873534924
TEST_00220,0.5851195191053002
TEST_00221,0.415888426452423
TEST_00222,0.10571627602124929
TEST_00223,0.2685908742752128
TEST_00224,0.11718131348449728
TEST_00225,0.3172851403423383
TEST_00226,0.21626626803599114
TEST_00227,0.30491454857959516
TEST_00228,0.001265715909373061
TEST_00229,0.33794411652080875
TEST_00230,0.29051666229206535
TEST_00231,0.4013158022317872
TEST_00232,0.21779628374916782
TEST_00233,0.31937676198503384
TEST_00234,0.35246596977162864
TEST_00235,0.5256927220251176
TEST_00236,0.31086027786237047
TEST_00237,0.0012674676524857434
TEST_00238,0.0015544563385408252
TEST_00239,0.4133277967604097
TEST_00240,0.27594774380624215
TEST_00241,0.3772119720803822
TEST_00242,0.3298533348857964
TEST_00243,0.1751944751279252
TEST_00244,0.000958969014290685
TEST_00245,0.5398589421681071
TEST_00246,0.36829927259779294
TEST_00247,0.09300219184643146
TEST_00248,0.353229732626607
TEST_00249,0.48960988881939593
TEST_00250,0.20640129647883396
TEST_00251,0.0009148087917069736
TEST_00252,0.42986663563320865
TEST_00253,0.01141257760957335
TEST_00254,0.37513797126557674
TEST_00255,0.5541051661965588
TEST_00256,0.3401668529333672
TEST_00257,0.34966140550238745
TEST_00258,0.39715580117479693
TEST_00259,0.5147204225269213
TEST_00260,0.0010494949270379679
TEST_00261,0.0007359423990048051
TEST_00262,0.0010394291319939103
TEST_00263,0.5262943771194805
TEST_00264,0.2289929969986728
TEST_00265,0.3318471437139416
TEST_00266,0.1888371257352722
TEST_00267,0.0008132558956636625
TEST_00268,0.20041952655945747
TEST_00269,0.3673637415267293
TEST_00270,0.1594671358134835
TEST_00271,0.0013849883535802122
TEST_00272,0.27057132811646095
TEST_00273,0.22508291668119412
TEST_00274,0.2519136893928013
TEST_00275,0.03884409047819766
TEST_00276,0.0008584503489941537
TEST_00277,0.2574417519351576
TEST_00278,0.37064548730281216
TEST_00279,0.510535666196449
TEST_00280,0.0012628672915514386
TEST_00281,0.11217294411704537
TEST_00282,0.002236546517264087
TEST_00283,0.0008863952880650807
TEST_00284,0.3981461809948789
TEST_00285,0.2688013504592247
TEST_00286,0.05618285334153271
TEST_00287,0.5321942047492589
TEST_00288,0.00128685318932534
TEST_00289,0.3843829842874075
TEST_00290,0.13602298016409511
TEST_00291,0.29140333522116557
TEST_00292,0.4388699553317662
TEST_00293,0.0012275543793284593
TEST_00294,0.5074423083002435
TEST_00295,0.32144866815328704
TEST_00296,0.02155655647056051
TEST_00297,0.001372358681744866
TEST_00298,0.5431522949145637
TEST_00299,0.34057134938058525
TEST_00300,0.15690499922487094
TEST_00301,0.47033412265984886
TEST_00302,0.3065248436515751
TEST_00303,0.4039833086803658
TEST_00304,0.5878622455792003
TEST_00305,0.47427754046270554
TEST_00306,0.19563963828455494
TEST_00307,0.527777359445498
TEST_00308,0.4251090624604799
TEST_00309,0.4800265220319437
TEST_00310,0.42704922403952467
TEST_00311,0.45542960031007906
TEST_00312,0.12099890999870795
TEST_00313,0.14772461330534728
TEST_00314,0.4760540432860335
TEST_00315,0.34324622307694486
TEST_00316,0.04594544931137038
TEST_00317,0.09279226255239001
TEST_00318,0.0008717017989999629
TEST_00319,0.001930826480632039
TEST_00320,0.4254749728978478
TEST_00321,0.25185414256435085
TEST_00322,0.17186868813337697
TEST_00323,0.2281362893700761
TEST_00324,0.31088442669321403
TEST_00325,0.0006509288524787048
TEST_00326,0.29274312604071967
TEST_00327,0.28227622784553547
TEST_00328,0.130798682000335
TEST_00329,0.33068177602232346
TEST_00330,0.3667421134869815
TEST_00331,0.0003528057503511826
TEST_00332,0.42280789320643747
TEST_00333,0.3660074563756898
TEST_00334,0.42839846005400023
TEST_00335,0.3223836504436307
TEST_00336,0.0007035460997459164
TEST_00337,0.18146299869430768
TEST_00338,0.27941401014928247
TEST_00339,0.2934671945875449
TEST_00340,0.35669005619009037
TEST_00341,0.27004243342963946
TEST_00342,0.12975058394912176
TEST_00343,0.04087480760535198
TEST_00344,0.1722650496500015
TEST_00345,0.0258002358835996
TEST_00346,0.28995605169799193
TEST_00347,0.24429629233990308
TEST_00348,0.38470890333098434
TEST_00349,0.30633697799017223
TEST_00350,0.25924527532192715
TEST_00351,0.3800346303827543
TEST_00352,0.002511589318968281
TEST_00353,0.0015231188712160084
TEST_00354,0.2043628138782593
TEST_00355,0.39411956560510114
TEST_00356,0.1741810378642233
TEST_00357,0.0009787244349247193
TEST_00358,0.0010363773030353566
TEST_00359,0.4795476296767678
TEST_00360,0.36024322361066197
TEST_00361,0.21859362560577736
TEST_00362,0.3530760288074665
TEST_00363,0.001276198347803053
TEST_00364,0.30868539618554336
TEST_00365,0.21310888437036535
TEST_00366,0.31709481913269905
TEST_00367,0.20448717453022355
TEST_00368,0.2584229799997764
TEST_00369,0.07326971387225124
TEST_00370,0.0008349822156587229
TEST_00371,0.10648024066681536
TEST_00372,0.28719014837181756
TEST_00373,0.4341751514041148
TEST_00374,0.3375419235806365
TEST_00375,0.0016799287074526637
TEST_00376,0.0008268138145337001
TEST_00377,0.26666535522466456
TEST_00378,0.32213475513880063
TEST_00379,0.151192576291276
TEST_00380,0.0016465941587769106
TEST_00381,0.4259902236435666
TEST_00382,0.43160585294018383
TEST_00383,0.10083453368919015
TEST_00384,0.3843222673114329
TEST_00385,0.19265469380786102
TEST_00386,0.538249037617535
TEST_00387,0.3077133692809479
TEST_00388,0.3091508238169718
TEST_00389,0.2894810211697569
TEST_00390,0.42253967998096725
TEST_00391,0.4953237057303893
TEST_00392,0.3608227076075772
TEST_00393,0.3011207814753438
TEST_00394,0.10057645087603445
TEST_00395,0.48788064209985327
TEST_00396,0.3574608147917698
TEST_00397,0.0009456175318120077
TEST_00398,0.1486150678036792
TEST_00399,0.0007888581276254121
TEST_00400,0.3525399190270491
TEST_00401,0.0013827898041234123
TEST_00402,0.10686501310374363
TEST_00403,0.01189933554800715
TEST_00404,0.44137847557166493
TEST_00405,0.505612318378901
TEST_00406,0.08709197406289049
TEST_00407,0.26421829852655654
TEST_00408,0.28841857503892815
TEST_00409,0.10328979056823853
TEST_00410,0.04567718903275592
TEST_00411,0.18607142203816196
TEST_00412,0.13184480589111977
TEST_00413,0.44019853634474343
TEST_00414,0.35684059729881507
TEST_00415,0.21661939384441284
TEST_00416,0.5138625631916136
TEST_00417,0.48231789745408954
TEST_00418,0.4615833642375482
TEST_00419,0.10506971308585698
TEST_00420,0.0922834127518976
TEST_00421,0.34772458742977175
TEST_00422,0.4825894635605613
TEST_00423,0.0009532310894565201
TEST_00424,0.15849998277116034
TEST_00425,0.18873459520866712
TEST_00426,0.27558953204056397
TEST_00427,0.3630478876164927
TEST_00428,0.24882924350473473
TEST_00429,0.18468197946464712
TEST_00430,0.3930329986275494
TEST_00431,0.39633246258218313
TEST_00432,0.22499414359351047
TEST_00433,0.001680834345264903
TEST_00434,0.49881716722981395
TEST_00435,0.30481557626223077
TEST_00436,0.0008209670541341694
TEST_00437,0.27243701889970096
TEST_00438,0.0007204927025640433
TEST_00439,0.00223710798695937
TEST_00440,0.4215088909777311
TEST_00441,0.5078937120557842
TEST_00442,0.39204748857169375
TEST_00443,0.38351524984534396
TEST_00444,0.0016110129827206004
TEST_00445,0.34643088969789887
TEST_00446,0.07587453083664229
TEST_00447,0.4301133684268293
TEST_00448,0.3592884833790734
TEST_00449,0.0011195172760200417
TEST_00450,0.41100105740343496
TEST_00451,0.00030885089380729673
TEST_00452,0.3380318578783915
TEST_00453,0.4495635499860348
TEST_00454,0.27254860195579844
TEST_00455,0.2302975734660469
TEST_00456,0.001670551975140878
TEST_00457,0.37125296459841967
TEST_00458,0.11492710678026578
TEST_00459,0.33193771045792675
TEST_00460,0.0036188769886092795
TEST_00461,0.4260931451413204
TEST_00462,0.3122936493676368
TEST_00463,0.1670573196098012
TEST_00464,0.322052651339288
TEST_00465,0.2807431281659488
TEST_00466,0.24834993665398075
TEST_00467,0.36688498264629926
TEST_00468,0.5425838931023331
TEST_00469,0.0015697590896941605
TEST_00470,0.3188138419579748
TEST_00471,0.42361677828501126
TEST_00472,0.4981522030512373
TEST_00473,0.3110642830646292
TEST_00474,0.5528264958307882
TEST_00475,0.3254168671510461
TEST_00476,0.0005166708693777537
TEST_00477,0.4475077854337525
TEST_00478,0.18578426981967472
TEST_00479,0.24089361271140475
TEST_00480,0.4534311704312177
TEST_00481,0.16900675345890748
TEST_00482,0.28292753758946854
TEST_00483,0.3147290670472794
TEST_00484,0.16336670956302218
TEST_00485,0.3026146390302031
TEST_00486,0.29568430428298936
TEST_00487,0.4519711392333119
TEST_00488,0.2462596331828264
TEST_00489,0.32589135399530855
TEST_00490,0.32185050942305693
TEST_00491,0.4027597715420658
TEST_00492,0.25688626740905995
TEST_00493,0.24841896081125198
TEST_00494,0.001476927503104998
TEST_00495,0.4687645951007894
TEST_00496,0.277915574213457
TEST_00497,0.40094642070644765
TEST_00498,0.243872411833162
TEST_00499,0.538346583861483
TEST_00500,0.0011173208829763244
TEST_00501,0.0007836176215109043
TEST_00502,0.05241353310017816
TEST_00503,0.3525188040645028
TEST_00504,0.0008462357756682178
TEST_00505,0.49983266410467714
TEST_00506,0.0007717608987910512
TEST_00507,0.24095293713452728
TEST_00508,0.45340416493239144
TEST_00509,0.22904498622799313
TEST_00510,0.27904920206742656
TEST_00511,0.025706889980233304
TEST_00512,0.027031130151004553
TEST_00513,0.029616135258353236
TEST_00514,0.5172233192405226
TEST_00515,0.3078983775487332
TEST_00516,0.45451991697531036
TEST_00517,0.33066044877616474
TEST_00518,0.20919648208052133
TEST_00519,0.3740170385052116
TEST_00520,0.0009297029781330131
TEST_00521,0.1445071324714487
TEST_00522,0.0014688923523282701
TEST_00523,0.2853386190763206
TEST_00524,0.2721086032278636
TEST_00525,0.08277804977192027
TEST_00526,0.16540086099731932
TEST_00527,0.0026361270329476453
TEST_00528,0.25097511958045754
TEST_00529,0.3320103778382787
TEST_00530,0.3848717997841809
TEST_00531,0.40473721401720236
TEST_00532,0.49250835852659125
TEST_00533,0.0015471672332611492
TEST_00534,0.23775344124764458
TEST_00535,0.13130170836150415
TEST_00536,0.4733360263390388
TEST_00537,0.0013582875880421923
TEST_00538,0.0016017573850400958
TEST_00539,0.0370198350798358
TEST_00540,0.3626105946460413
TEST_00541,0.2767631694506796
TEST_00542,0.0007484604625879648
TEST_00543,0.3525529152371135
TEST_00544,0.2758235515052454
TEST_00545,0.3668325594245302
TEST_00546,0.3977321161740364
TEST_00547,0.0010954512581987117
TEST_00548,0.503920942669411
TEST_00549,0.2526080412345558
TEST_00550,0.32382802238135067
TEST_00551,0.35823719180337366
TEST_00552,0.2860009070064271
TEST_00553,0.10754507496272361
TEST_00554,0.21129178421069927
TEST_00555,0.28576235278522705
TEST_00556,0.20337126898957442
TEST_00557,0.3543813818574016
TEST_00558,0.4418909108212107
TEST_00559,0.002792568502293263
TEST_00560,0.19129474407958685
TEST_00561,0.0659490488500246
TEST_00562,0.5806210971381777
TEST_00563,0.0028011204950974078
TEST_00564,0.3206780869232933
TEST_00565,0.20256396756151004
TEST_00566,0.2725159355602603
TEST_00567,0.11452325920283243
TEST_00568,0.21375299132286724
TEST_00569,0.19644274942356957
TEST_00570,0.1648662942748881
TEST_00571,0.28729559667291016
TEST_00572,0.0011117591365497061
TEST_00573,0.002324349928751834
TEST_00574,0.36202280291896005
TEST_00575,0.08191509923961122
TEST_00576,0.20693840286929657
TEST_00577,0.256167185298859
TEST_00578,0.33655686254088873
TEST_00579,0.44560119681858057
TEST_00580,0.0006782320413593937
TEST_00581,0.377366073812088
TEST_00582,0.14782649868520656
TEST_00583,0.3080258350478273
TEST_00584,0.23338147790801825
TEST_00585,0.2779992106166654
TEST_00586,0.10978945810649021
TEST_00587,0.2062861970803926
TEST_00588,0.3596699020886705
TEST_00589,0.0011371413631568392
TEST_00590,0.20970887945609154
TEST_00591,0.1749171998066879
TEST_00592,0.24659423448894693
TEST_00593,0.29367852909690706
TEST_00594,0.000718426612159661
TEST_00595,0.18778520251258798
TEST_00596,0.42419397653029306
TEST_00597,0.42046112260851326
TEST_00598,0.2747604675750656
TEST_00599,0.23160574093873246
TEST_00600,0.09277212108606048
TEST_00601,0.2936230381570072
TEST_00602,0.31514611593718683
TEST_00603,0.4213514167602624
TEST_00604,0.185677999219093
TEST_00605,0.4259895907930175
TEST_00606,0.042974092872323684
TEST_00607,0.2820397236470024
TEST_00608,0.20358789518893197
TEST_00609,0.5744122159689139
TEST_00610,0.0007241722028728604
TEST_00611,0.2532899189773494
TEST_00612,0.2907808689917505
TEST_00613,0.32712591085439224
TEST_00614,0.38922721257924586
TEST_00615,0.45090863336485426
TEST_00616,0.355277278560064
TEST_00617,0.2202663490167673
TEST_00618,0.10500170365390926
TEST_00619,0.1576592464381687
TEST_00620,0.17182327391359298
TEST_00621,0.14009096119771836
TEST_00622,0.41577306417214827
TEST_00623,0.467603403631149
TEST_00624,0.473522250114744
TEST_00625,0.45319425333304336
TEST_00626,0.26234142862856635
TEST_00627,0.22040101127717998
TEST_00628,0.48910678254857065
TEST_00629,0.1357354142693399
TEST_00630,0.26891337217450956
TEST_00631,0.13426155731374914
TEST_00632,0.5329409078279668
TEST_00633,0.3782459553618466
TEST_00634,0.48192157550154346
TEST_00635,0.48965674638607537
TEST_00636,0.21191735274204282
TEST_00637,0.45746111668905465
TEST_00638,0.0016528578278087545
TEST_00639,0.46098749844693077
TEST_00640,0.0007532989479552144
TEST_00641,0.0005952379807012279
TEST_00642,0.5653939698402317
TEST_00643,0.27290662712399744
TEST_00644,0.1245351139509801
TEST_00645,0.1072955800147278
TEST_00646,0.0010364047520443724
TEST_00647,0.06303160135616451
TEST_00648,0.46263655288305594
TEST_00649,0.3944002209817752
TEST_00650,0.10033296226702955
TEST_00651,0.3539133366231968
TEST_00652,0.500618688351866
TEST_00653,0.220916797498762
TEST_00654,0.000861274735006202
TEST_00655,0.4678018234442902
TEST_00656,0.3154086365874351
TEST_00657,0.0010369724417078768
TEST_00658,0.08071935677058796
TEST_00659,0.17305782001530604
TEST_00660,0.0008432623926205781
TEST_00661,0.4880497522147702
TEST_00662,0.15783109113568985
TEST_00663,0.0012741568917541937
TEST_00664,0.31333621933684885
TEST_00665,0.0016955375574165981
TEST_00666,0.1835072240181624
TEST_00667,0.000330938015368933
TEST_00668,0.2066837917838675
TEST_00669,0.26210785007582793
TEST_00670,0.10269344452138024
TEST_00671,0.387567889292984
TEST_00672,0.3790180558296057
TEST_00673,0.0012531831280277025
TEST_00674,0.20382756785752654
TEST_00675,0.1377212168650863
TEST_00676,0.4775600246785817
TEST_00677,0.12018938764830607
TEST_00678,0.19375293457424272
TEST_00679,0.4453099498259227
TEST_00680,0.2454371388439957
TEST_00681,0.0010515372930623972
TEST_00682,0.0004825069779593999
TEST_00683,0.12104796473029886
TEST_00684,0.3745014921962664
TEST_00685,0.16357949208059164
TEST_00686,0.454869041990574
TEST_00687,0.03224171710921524
TEST_00688,0.26911023732135647
TEST_00689,0.3828400222658837
TEST_00690,0.29096318262571963
TEST_00691,0.4292745388494846
TEST_00692,0.03527152710133956
TEST_00693,0.1987633339695966
TEST_00694,0.08233424664769637
TEST_00695,0.24454830877601189
TEST_00696,0.05278712908960974
TEST_00697,0.39208594380073325
TEST_00698,0.5085990905648721
TEST_00699,0.0008067217404210093
TEST_00700,0.19559431395245072
TEST_00701,0.305280310736
TEST_00702,0.1362231204523604
TEST_00703,0.22538447618081112
TEST_00704,0.39889883711929985
TEST_00705,0.4375615604848631
TEST_00706,0.21523976783037133
TEST_00707,0.0009328142309663181
TEST_00708,0.000943613548895195
TEST_00709,0.34704331143218187
TEST_00710,0.44506252886377584
TEST_00711,0.24839628069208272
TEST_00712,0.2709826144137091
TEST_00713,0.100532263997444
TEST_00714,0.43959393167248595
TEST_00715,0.0006025602507509097
TEST_00716,0.2431480112917418
TEST_00717,0.2989294531344888
TEST_00718,0.06105884032972488
TEST_00719,0.36103240059263986
TEST_00720,0.263830351957227
TEST_00721,0.3793507453708183
TEST_00722,0.000984835206270136
TEST_00723,0.38724541135127
TEST_00724,0.0008641625538613344
TEST_00725,0.000910711893049542
TEST_00726,0.4040192723599688
TEST_00727,0.29204415890649
TEST_00728,0.17001762342436838
TEST_00729,0.28904352777017955
TEST_00730,0.23948430547996571
TEST_00731,0.0016919451965606454
TEST_00732,0.4170331409258001
TEST_00733,0.2635510840813471
TEST_00734,0.11245527839007387
TEST_00735,0.4912338232172151
TEST_00736,0.2690240747126628
TEST_00737,0.1123284176029933
TEST_00738,0.2616950002995958
TEST_00739,0.058309565169113835
TEST_00740,0.19422363904033807
TEST_00741,0.24919202302101767
TEST_00742,0.16554190546804431
TEST_00743,0.5410331404741077
TEST_00744,0.32840830651655106
TEST_00745,0.4711027086997963
TEST_00746,0.0012564187225015519
TEST_00747,0.3561662562453466
TEST_00748,0.2968789646521805
TEST_00749,0.0003156607156486602
TEST_00750,0.396181422509486
TEST_00751,0.0021091173382896443
TEST_00752,0.06765412299931974
TEST_00753,0.29950999840338716
TEST_00754,0.24292367430751763
TEST_00755,0.0247207865376274
TEST_00756,0.3839052999214752
TEST_00757,0.2694691746682396
TEST_00758,0.5123060366080989
TEST_00759,0.41572908803154307
TEST_00760,0.022246705448809127
TEST_00761,0.1895650234667509
TEST_00762,0.4139914399013921
TEST_00763,0.08536600937360199
TEST_00764,0.11511291152541205
TEST_00765,0.23073166165998063
TEST_00766,0.2585750709085447
TEST_00767,0.21551906784419902
TEST_00768,0.35257263614931406
TEST_00769,0.04695571506211524
TEST_00770,0.22790232076524372
TEST_00771,0.20292185303696822
TEST_00772,0.06234541420723242
TEST_00773,0.12850876534770506
TEST_00774,0.40732918740339785
TEST_00775,0.4022821959339049
TEST_00776,0.3916657122880908
TEST_00777,0.391059684065565
TEST_00778,0.24653027851534892
TEST_00779,0.13763700979385685
TEST_00780,0.3547068720775625
TEST_00781,0.2371693877529301
TEST_00782,0.1988122692165441
TEST_00783,0.3910105699788218
TEST_00784,0.4375279229295249
TEST_00785,0.3931224285029278
TEST_00786,0.37236594241583193
TEST_00787,0.5581676199557692
TEST_00788,0.001255461218231225
TEST_00789,0.5449191894990102
TEST_00790,0.12059053416191431
TEST_00791,0.6163995028167875
TEST_00792,0.34143139657573174
TEST_00793,0.472825022032783
TEST_00794,0.16595814716903132
TEST_00795,0.18204424013817927
TEST_00796,0.5604599524958593
TEST_00797,0.3021975421533002
TEST_00798,0.1826255725619655
TEST_00799,0.3510577604631959
TEST_00800,0.3497905747357653
TEST_00801,0.16632484568380265
TEST_00802,0.2236477983785596
TEST_00803,0.36465970125001446
TEST_00804,0.29622837772616717
TEST_00805,0.23126880766994687
TEST_00806,0.0012361568226054306
TEST_00807,0.0015649193351631831
TEST_00808,0.5066093559980789
TEST_00809,0.2559071572231468
TEST_00810,0.000328854865162834
TEST_00811,0.3125793893422111
TEST_00812,0.39906426506969683
TEST_00813,0.45738756222342836
TEST_00814,0.18876204067878347
TEST_00815,0.11562699888100948
TEST_00816,0.3673134384026138
TEST_00817,0.2134737573679506
TEST_00818,0.22791796840953463
TEST_00819,0.39946742262372814
TEST_00820,0.38975648024949233
TEST_00821,0.10439330546616234
TEST_00822,0.5191041081810569
TEST_00823,0.2755877800294417
TEST_00824,0.4368254041872023
TEST_00825,0.5054290443380999
TEST_00826,0.2788332848839313
TEST_00827,0.0016260538783966273
TEST_00828,0.4400466349108167
TEST_00829,0.2640429249970722
TEST_00830,0.3227208271260022
TEST_00831,0.35624133449825385
TEST_00832,0.17581450272405116
TEST_00833,0.0008745462226773109
TEST_00834,0.30978266977949515
TEST_00835,0.23371329280822298
TEST_00836,0.2943733583399059
TEST_00837,0.27810997057000697
TEST_00838,0.3606966126731991
TEST_00839,0.3074183035735768
TEST_00840,0.0011647267097898832
TEST_00841,0.4471757736361244
TEST_00842,0.3404499587529042
TEST_00843,0.38975718737014997
TEST_00844,0.35837416404075534
TEST_00845,0.36593194382395755
TEST_00846,0.32536839022633646
TEST_00847,0.0011400984807354746
TEST_00848,0.20399321737545
TEST_00849,0.3858986263066694
TEST_00850,0.3444935187903717
TEST_00851,0.26354267966050526
TEST_00852,0.08154327370285357
TEST_00853,0.34563148466077936
TEST_00854,0.41993325344988147
TEST_00855,0.22851632277738057
TEST_00856,0.49275055408624
TEST_00857,0.3496134439029421
TEST_00858,0.0010325008236020774
TEST_00859,0.32922030502008903
TEST_00860,0.5128060388950516
TEST_00861,0.3724360022961632
TEST_00862,0.35567450745023094
TEST_00863,0.2863675191284077
TEST_00864,0.24661951616815658
TEST_00865,0.0015145687053582661
TEST_00866,0.10987388014899341
TEST_00867,0.46561754603802913
TEST_00868,0.4944324145337721
TEST_00869,0.1924189201096467
